x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Tanguay:AC20:5:Mortality,23,-1.68597613341591,-2.21255183694901,23.1645392137525,3.87000441300872,0.512329937267255,-1.68598325929342,-2.60030092908967,-0.771665589497163,-2.21255307206851,-3.05857225979965,-1.36653388433738,23,-0.596,-2.024,0.215,-0.464,0.026,21
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Tanguay:AC10:5:Mortality,23,-1.97703133459987,-2.79745603643087,27.0752669041982,5.77839510231034,0.442495984235951,-1.97703322954323,-3.74967789830068,-0.204388560785771,-2.79745636487906,-3.93695507079231,-1.6579576589658,23,-0.483,-2.539,0.136,-0.369,0.083,21
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Tanguay:AC5:5:Mortality,23,-2.75698733887297,-3.45829507894868,30.9868420247899,11.5877036224765,0.40202806971786,-2.75699111681559,-6.95166279458996,1.43768056095879,-3.45829573377479,-5.39977040856344,-1.51682105898614,23,-0.373,-3.045,0.073,-0.271,0.211,21
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Tanguay:BMD:5:Mortality,19,-2.39664989000713,-1.40361739490564,27.195637083268,9.65292061596347,0.48553426112233,-2.39666001424048,-4.81893350022668,0.0256134717457224,-1.40361844567916,-2.85068016326204,0.0434432719037152,19,-0.524,-1.209,0.135,-0.367,0.122,17
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Padilla:AC50:6:TERATOSCORE,31,-13.1354291302548,-3.4629790090811,39.1311099324235,219.057844868214,0.537259548413319,-13.1354340685782,-390.709736738112,364.438868600956,-3.46298011768173,-113.754518079269,106.828557843905,31,-0.173,-0.553,0.009,-0.096,0.607,29
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Padilla:AC20:6:TERATOSCORE,22,-0.33227658049338,0.204557191258612,9.5368235929773,0.48135284539139,0.359335264552226,-0.332282139485501,-1.26853813917757,0.603973860206566,0.204554998531444,-0.440269556409347,0.849379553472235,22,-0.167,0.27,0.05,-0.225,0.315,20
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Padilla:AC10:6:TERATOSCORE,22,-0.75699085095316,-0.203385599127248,11.0930659276382,0.793171936726841,0.364170418310159,-0.757001735027924,-2.11494432892665,0.600940858870799,-0.203389892316716,-1.09152046890529,0.684740684271857,22,-0.319,-0.031,0.124,-0.352,0.108,20
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Padilla:AC5:6:TERATOSCORE,22,-1.27350893739006,-0.651528854183793,12.0772850360795,1.43929672745998,0.43502549605872,-1.27350469247691,-2.70310135115597,0.156091966202153,-0.651527179790993,-1.62403748354235,0.320983123960368,22,-0.471,-0.335,0.181,-0.425,0.049,20
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Padilla:BMD:6:TERATOSCORE,22,0.233910680466075,0.770580366550697,10.0566544148668,0.482131649117198,0.323387285757567,0.23390351899959,-0.640726679828657,1.10853371782784,0.770577541732496,0.274861196324064,1.26629388714093,22,0.111,0.722,0.022,0.15,0.506,20
ALGAE:EC50:4:Mortality/Growth,TC_ZF_Padilla:ACC:6:TERATOSCORE,20,0.0926361358515102,0.553355518371512,7.75457090698748,0.391055819896081,0.38461826275876,0.0926341653296092,-0.75887376301375,0.944142093672969,0.553354745820082,0.0415277395804718,1.06518175205969,20,0.051,0.537,0.006,0.076,0.749,18
INVERT:LC50:2:Intoxication,ALGAE:NOEC:4:Mortality/Growth,5,-0.0400111773395238,-1.61711998761705,1.90121148520371,0.380851024771292,0.6405141453523,-0.0400256166313734,-15.2285999180619,15.1485486847991,-1.61712819353247,-2.78877753918163,-0.445478847883302,5,-0.031,-1.612,0.004,-0.066,0.915,3
INVERT:LC50:2:Intoxication,INVERT:LC50:3:Mortality,5,21.0559533865165,51.98732669038,3.723410248683,330.901831687888,0.57674663106503,21.0559507691907,-77.8547774013134,119.966678939695,51.9873200411223,-207.060932089087,311.035572171332,5,0.128,-1.179,0.004,0.067,0.915,3
INVERT:LC50:2:Intoxication,ALGAE:EC50:5:Population,6,-0.674562418199762,-1.03255165855895,3.18954755015303,0.773483597445764,0.61116168698096,-0.674554149252771,-32.3110085058574,30.9619002073518,-1.03254858326009,-6.13551424492322,4.07041707840304,6,-0.461,-0.953,0.339,-0.582,0.225,4
INVERT:LC50:2:Intoxication,ALGAE:NOEL:5:Population,7,0.367101879156794,-1.06485737275185,4.0253117721831,0.65253972017826,0.50055739352788,0.367109362771163,-27.1007875244452,27.8350062499875,-1.06485557366834,-7.30438045625908,5.1746693089224,7,0.234,-1.097,0.123,0.35,0.441,5
INVERT:LC50:2:Intoxication,"NIEHS_RAT:LOEL:NA:DART, In life observation",5,-0.104269050125351,1.77706864035332,0.720002405409761,0.145566059325514,0.893565495936596,-0.104267548376721,-0.446068065418458,0.237532968665016,1.77707049233166,1.08536560431053,2.46877538035278,5,-0.098,1.784,0.144,-0.38,0.528,3
INVERT:LC50:2:Intoxication,NIEHS_RAT:LD50:NA:Acute Oral Toxicity,11,0.237754403255714,3.22757054159604,3.47916746457747,0.334166809775307,0.793822566060515,0.237762448416532,-0.0414050372984355,0.516929934131499,3.22758225600251,2.88737899260267,3.56778551940236,11,0.209,3.186,0.257,0.507,0.112,9
INVERT:LC50:2:Intoxication,TC_ZF_Tanguay:AC50:5:Mortality,13,-3.31810608559784,-6.45955815334173,31.5966143616998,29.1899925936349,0.182237907224705,-3.31811577812466,-114.038814591813,107.402583035564,-6.45957177410343,-179.064320903409,166.145177355202,13,-0.119,-1.964,0.01,-0.102,0.741,11
INVERT:LC50:2:Intoxication,TC_ZF_Tanguay:AC20:5:Mortality,9,-1.85417506247036,-3.83698681613364,17.2100576479113,8.48640403137566,0.412263653080199,-1.8541917926578,-5.04189464498926,1.33351105967366,-3.83700607506226,-8.25640582497101,0.582393674846486,9,-0.445,-2.215,0.125,-0.354,0.35,7
INVERT:LC50:2:Intoxication,TC_ZF_Tanguay:AC10:5:Mortality,9,-1.88135552037037,-4.18588985755715,17.2928275539042,8.72230737419093,0.412867485137068,-1.88135709041636,-5.20138231107951,1.43866813024679,-4.18589166491308,-8.8016135907736,0.429830260947428,9,-0.445,-2.532,0.124,-0.352,0.353,7
INVERT:LC50:2:Intoxication,TC_ZF_Tanguay:AC5:5:Mortality,9,-1.89415584586139,-4.50937979329841,17.3309630123947,8.83460545535753,0.413168915789706,-1.89416074582162,-5.27723787480688,1.48891638316364,-4.50938543387982,-9.21872467520163,0.199953807441991,9,-0.445,-2.841,0.123,-0.351,0.355,7
INVERT:LC50:2:Intoxication,TC_ZF_Tanguay:BMD:5:Mortality,5,2.87131642119922,2.87018783930086,7.77688626947844,14.3786196832486,0.401989730703356,2.87131008584735,-81.6074607862146,87.3500809579093,2.87018010910631,-129.318682538806,135.059042757019,5,0.365,-0.188,0.069,0.263,0.669,3
INVERT:LC50:2:Intoxication,TC_ZF_Padilla:AC50:6:TERATOSCORE,13,-0.759157350613598,-0.782129295415481,19.1818041472199,2.3258968668381,0.358271647944062,-0.75916800036011,-2.43075985028408,0.91242384956386,-0.782144261343587,-4.02401919493299,2.45973067224581,13,-0.315,-0.158,0.12,-0.347,0.246,11
INVERT:LC50:2:Intoxication,TC_ZF_Padilla:AC20:6:TERATOSCORE,12,-0.0033331021924583,0.394771389824805,7.05736771447123,0.588120509899455,0.581893598132792,-0.00332288611914118,-0.368522125034127,0.361876352795844,0.394787761188687,-0.444533134880916,1.23410865725829,12,-0.002,0.396,0,-0.005,0.988,10
INVERT:LC50:2:Intoxication,TC_ZF_Padilla:AC10:6:TERATOSCORE,12,-0.0217398711387216,0.186880578465357,6.85338377513478,0.571385236255139,0.591621661144602,-0.0217404658741048,-0.407409937714826,0.363929005966617,0.186879625395712,-0.720227392316788,1.09398664310821,12,-0.016,0.196,0.001,-0.032,0.922,10
INVERT:LC50:2:Intoxication,TC_ZF_Padilla:AC5:6:TERATOSCORE,12,-0.0357391259395428,-0.0207827685285454,6.83983801703026,0.570714536697718,0.592458478579265,-0.0357449720627503,-0.451316540669812,0.379826596544312,-0.0207921370018675,-1.01041681785275,0.968832543849013,12,-0.027,-0.006,0.003,-0.052,0.871,10
INVERT:LC50:2:Intoxication,TC_ZF_Padilla:BMD:6:TERATOSCORE,12,-0.0325422119741043,0.514614275373832,8.12989998961414,0.678209126467312,0.533444055317645,-0.0325447185265577,-0.450681835049939,0.385592397996823,0.514610258597422,-0.382151294649367,1.41137181184421,12,-0.023,0.53,0.002,-0.041,0.899,10
INVERT:LC50:2:Intoxication,TC_ZF_Padilla:ACC:6:TERATOSCORE,12,-0.03927146726754,0.453184068585752,7.94019083717021,0.662703048477563,0.541959482293122,-0.0392812332711613,-0.454221275240402,0.375658808698079,0.453168418463245,-0.44827835259919,1.35461518952568,12,-0.028,0.472,0.003,-0.051,0.876,10
FISH:LC50:6:Mortality,ALGAE:EC50:4:Growth,7,0.478761431355911,-0.0214134907993537,6.44656341566797,1.13202805502097,0.398703054144933,0.47875553790801,-5.97899519856341,6.93650627437943,-0.0214142757874972,-2.84345988260632,2.80063133103133,7,0.248,-0.052,0.103,0.321,0.483,5
FISH:LC50:6:Mortality,INVERT:NOEC:28:Mortality/Growth,5,2.82768835648254,-4.19203960029582,1.01847811509134,1.8324094530644,0.918230148349484,2.82768659042724,-1.12188274796579,6.77725592882026,-4.19203928761058,-6.90469396031304,-1.47938461490812,5,2.019,-4.049,0.68,0.825,0.086,3
FISH:LC50:6:Mortality,"INVERT:EC50:2:Development: Change in ability to grow to a more mature life stage and in time between separate life stages, molting, ability to germinate and cell cleavage.",8,4.12460526501435,3.96795384323846,9.67480933497709,21.7832789750888,0.370610432257593,4.12461480999453,-50.5119369368066,58.7611665567957,3.96796372047903,-46.9616983326159,54.897625773574,8,0.253,-0.038,0.032,0.18,0.67,6
FISH:LC50:6:Mortality,INVERT:LC50:3:Mortality,11,1.34178103540532,-0.480677420243601,10.0455897303734,2.55740289748512,0.726194656750689,1.34177059205977,0.261632034374369,2.42190914974516,-0.480678578989019,-1.65838363205803,0.697026474079993,11,0.878,-0.532,0.506,0.711,0.014,9
FISH:LC50:6:Mortality,INVERT:EC50:1:Mortality,5,1.49435404294371,-0.234082909237506,3.57879628906048,2.31411696592953,0.493365226201396,1.49435508023357,-0.641851181581547,3.63056134204868,-0.234082376250522,-1.9319516415134,1.46378688901235,5,0.562,-0.713,0.216,0.464,0.431,3
FISH:LC50:6:Mortality,"INVERT:LC50:1:Mortality, Mortality",5,1.45746529544552,-0.924910407731381,1.8108201870953,1.13147472818813,0.888956754139297,1.45746445598223,-7.69816321320969,10.6130921251742,-0.924910542618839,-9.51643369713021,7.66661261189253,5,1.22,-0.963,0.766,0.875,0.052,3
FISH:LC50:6:Mortality,"INVERT:LC50:2:Mortality, Mortality",11,1.06653361095801,0.214937337097246,12.0373499156209,2.33906932164182,0.581962724929235,1.06654389006848,-0.676053856980376,2.80914163711734,0.214945694734128,-1.91428129185755,2.3441726813258,11,0.603,-0.162,0.338,0.581,0.061,9
FISH:LC50:6:Mortality,"FISH:LC50:4:Mortality, Mortality",6,0.31367858807388,-0.125679239193376,2.33347887019229,0.427179964825676,0.560569786267045,0.313680453614044,-4.38940606717155,5.01676697439963,-0.125678027011947,-1.21246522899415,0.961109174970257,6,0.219,-0.187,0.13,0.361,0.483,4
FISH:LC50:6:Mortality,ALGAE:EC50:4:Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,5,-0.0505883074392977,-1.59880336027643,1.87947088365342,0.376856156405662,0.732656184010211,-0.0505929706278032,-0.879848122126277,0.77866218087067,-1.59880612048629,-2.47792606989104,-0.719686171081546,5,-0.043,-1.594,0.012,-0.108,0.863,3
FISH:LC50:6:Mortality,ALGAE:EC50:6:Population,5,-0.240361794103484,1.07779389860061,2.67837592732052,0.566623172243297,0.362801146731875,-0.240352008581255,-2.24790864607177,1.76720462890926,1.07779531697281,-0.373096619138666,2.52868725308428,5,-0.125,1.095,0.03,-0.174,0.779,3
FISH:LC50:6:Mortality,INVERT:EC50:4:Intoxication,6,-21.4621761285711,-30.9339466662872,9.10372328909862,700.417716887888,0.37319290470755,-21.462160998906,-135.41454656682,92.4902245690077,-30.9339260511807,-178.052673122729,116.184821020367,6,-0.055,-1.766,0.001,-0.037,0.944,4
FISH:LC50:6:Mortality,FISH:NOEC:32:Mortality,7,2.32182589276667,0.885602612786826,3.92429489592955,3.58281143032153,0.493211625489263,2.32182810945275,-11.5777489238756,16.2214051427811,0.88560498815287,-11.288772088917,13.0599820652228,7,0.542,-1.022,0.145,0.381,0.399,5
FISH:LC50:6:Mortality,"INVERT:EC50:1:Intoxication, Immobile",5,-0.603792958633739,-2.17263039136902,2.12336445532739,0.579494161470964,0.517709910710784,-0.603794038754173,-2.82269451401838,1.61510643651003,-2.17263211849384,-5.7664460941011,1.42118185711342,5,-0.369,-1.797,0.223,-0.472,0.422,3
FISH:LC50:6:Mortality,FISH:LC50:2.5:Mortality,5,0.149660696003692,0.20914180726577,0.564659668994178,0.115461419833912,0.880578204452408,0.149647894869587,-0.0681465890383378,0.367442378777512,0.209131054864579,-0.34731707085038,0.765579180579537,5,0.14,0.201,0.228,0.478,0.416,3
FISH:LC50:6:Mortality,"NIEHS_RAT:LOEL:NA:DART, In life observation",6,0.353557035995987,1.81394192658325,0.669724472813383,0.125573626377558,0.843997685265596,0.353570278667636,0.181531861816546,0.525608695518726,1.81394463072468,1.47710320829212,2.15078605315724,6,0.32,1.807,0.495,0.703,0.119,4
FISH:LC50:6:Mortality,NIEHS_RAT:LD50:NA:Acute Oral Toxicity,17,0.0975196460619534,2.66278142248279,11.1871673310795,0.664326953098588,0.575511665875891,0.0975192707161358,-0.211933451860124,0.406971993292395,2.66278164804059,2.17015051391436,3.15541278216682,17,0.071,2.679,0.018,0.135,0.606,15
FISH:LC50:6:Mortality,SCHOLZ_ZF:LC50:5:Mortality,6,0.642340942988573,0.54259264120457,1.77274830360497,0.417364599819727,0.57471713504421,0.642343318149983,-0.897953640959213,2.18264027725918,0.542592618677278,-0.428351124859338,1.51353636221389,6,0.422,0.545,0.29,0.538,0.271,4
FISH:LC50:6:Mortality,ZF_EMBRYO_SU:LC50:4:Mortality,8,0.896660194415247,0.456813189828747,2.27856561603171,0.513816405214943,0.886137817498032,0.896651845299585,0.654736293997951,1.13856739660122,0.456814795664533,-0.176670357908744,1.09029994923781,8,0.804,0.475,0.783,0.885,0.003,6
FISH:LC50:6:Mortality,TC_ZF_Tanguay:AC50:5:Mortality,26,-1.6535948111748,-1.9487476090251,40.5465426642951,5.82369337233579,0.387293699010477,-1.65361303817347,-3.71573063596811,0.408504559621165,-1.94874331754888,-2.9241427911069,-0.973343843990856,26,-0.418,-2.24,0.122,-0.349,0.081,24
FISH:LC50:6:Mortality,TC_ZF_Tanguay:AC20:5:Mortality,15,-4.86009579328365,-3.62019292507173,24.9559548864246,40.9619242605249,0.451905501912017,-4.86007602971543,-28.6994437265494,18.9792916671186,-3.62018732107518,-13.4667323787884,6.22635773663809,15,-0.305,-2.329,0.038,-0.196,0.484,13
FISH:LC50:6:Mortality,TC_ZF_Tanguay:AC10:5:Mortality,15,-6.64786683361319,-4.47088550657637,25.6073608963542,77.1534990220586,0.473725978433401,-6.64786295984165,-83.6371014079636,70.3413754882803,-4.47088440816124,-21.474493169975,12.5327243536525,15,-0.255,-2.658,0.024,-0.156,0.578,13
FISH:LC50:6:Mortality,TC_ZF_Tanguay:AC5:5:Mortality,15,-9.48459269392242,-5.60481023864576,26.0503986081378,157.965272942492,0.501836766175521,-9.48458903150508,-210.636124007508,191.666945944498,-5.6048092001605,-43.9170116155215,32.7073932152005,15,-0.206,-2.974,0.014,-0.12,0.67,13
FISH:LC50:6:Mortality,TC_ZF_Tanguay:BMD:5:Mortality,14,-2.21384348119075,-2.22080318881844,22.0943354465483,9.31292487753014,0.373398090071906,-2.21384333504771,-7.66823616754717,3.24054949745175,-2.22080315006265,-5.84096971394861,1.3993634138233,14,-0.372,-1.732,0.084,-0.289,0.316,12
FISH:LC50:6:Mortality,TC_ZF_Padilla:AC50:6:TERATOSCORE,20,-3.89461402071225,-0.216343399452918,25.4045558182132,20.5370662579452,0.373671721084589,-3.89462261637687,-227.798617632221,220.009372399467,-0.216343197322964,-31.2167103074601,30.7840239128142,20,-0.268,-0.302,0.036,-0.191,0.421,18
FISH:LC50:6:Mortality,TC_ZF_Padilla:AC20:6:TERATOSCORE,17,0.790491299738883,0.105150846356842,8.44410149905204,0.807095414522963,0.417797482032135,0.790492921099804,-0.151435654703619,1.73242149690323,0.105151242064766,-0.425451481585736,0.635753965715268,17,0.371,0.003,0.167,0.408,0.104,15
FISH:LC50:6:Mortality,TC_ZF_Padilla:AC10:6:TERATOSCORE,17,0.86322312797971,-0.143307241150016,11.0506952360107,1.134421579878,0.276995503527153,0.863221306031254,-0.759901837338528,2.48634444940104,-0.143307685813158,-0.807641823363862,0.521026451737546,17,0.263,-0.29,0.075,0.274,0.287,15
FISH:LC50:6:Mortality,TC_ZF_Padilla:AC5:6:TERATOSCORE,17,1.51288522961946,-0.25397191643607,14.2970536713043,2.76590944809456,0.155884936718923,1.51288067008625,-5.56150085516806,8.58726219534056,-0.253973029231746,-2.43808391080893,1.93013785234544,17,0.153,-0.586,0.021,0.144,0.582,15
FISH:LC50:6:Mortality,TC_ZF_Padilla:BMD:6:TERATOSCORE,17,1.07248668964177,0.530952434786135,5.87070913398545,0.742550670315356,0.647536041624201,1.07248579671294,0.354076778308555,1.79089481511733,0.530952216858709,0.0517507086159404,1.01015372510148,17,0.677,0.434,0.418,0.647,0.005,15
FISH:LC50:6:Mortality,TC_ZF_Padilla:ACC:6:TERATOSCORE,16,0.992264888429091,0.41604940168142,5.82856693018387,0.722957085243239,0.581262280534272,0.992274606163581,0.120475367641303,1.86407384468586,0.416052589933835,-0.124625956835495,0.956731136703165,16,0.579,0.28,0.338,0.581,0.018,14
FISH:LC50:2.8:Mortality,NIEHS_RAT:LD50:NA:Acute Oral Toxicity,9,0.368563588490137,1.95475510598165,6.76955186039274,0.854346868834836,0.455340581667199,0.368573346527731,-1.25564139324964,1.9927880863051,1.95473001748168,-3.02653058447614,6.9359906194395,9,0.219,2.338,0.099,0.315,0.409,7
FISH:LC50:2.8:Mortality,ZF_EMBRYO_SU:LC50:4:Mortality,6,1.17889578986833,-0.0951620541179386,3.01938686452758,1.20261941458585,0.86562859672208,1.17887851062814,0.446221453294906,1.91153556796138,-0.0951285521026282,-1.29762355189605,1.10736644769079,6,0.994,0.262,0.744,0.863,0.027,4
FISH:LC50:2.8:Mortality,TC_ZF_Tanguay:AC50:5:Mortality,10,-2.04819613202549,3.01229258001668,17.3126240694418,8.99409413342394,0.142077657487742,-2.04819571591283,-18.2537252733642,14.1573338415385,3.01229156704616,-38.0614958765148,44.0860790106072,10,-0.123,-1.675,0.013,-0.112,0.757,8
FISH:LC50:2.8:Mortality,TC_ZF_Tanguay:AC20:5:Mortality,8,-0.627640420459775,-0.738625214842241,7.33748226007899,1.27849437142286,0.48423164320245,-0.627651875225196,-2.15417594235671,0.898872191906314,-0.738596469162009,-4.79713474382437,3.31994180550035,8,-0.36,-1.41,0.199,-0.446,0.268,6
FISH:LC50:2.8:Mortality,TC_ZF_Tanguay:AC10:5:Mortality,8,-0.603435855926822,-1.30629228964446,5.26094171877478,0.897079231106278,0.607944009373339,-0.603437238062524,-1.31321310269627,0.106338626571223,-1.30628882118138,-2.71563091261911,0.103053270256348,8,-0.419,-1.769,0.315,-0.561,0.148,6
FISH:LC50:2.8:Mortality,TC_ZF_Tanguay:AC5:5:Mortality,8,-0.622708718830124,-1.75498595912541,4.07164644060563,0.706311637370216,0.69145104432709,-0.622700209215854,-1.46433355022071,0.218933131789,-1.75500731396261,-3.86971893533919,0.359704307413977,8,-0.475,-2.124,0.425,-0.652,0.08,6
FISH:LC50:2.8:Mortality,TC_ZF_Tanguay:BMD:5:Mortality,6,-0.228127914103716,-0.352611678403362,10.3178713816396,1.80913960095717,0.25551403055521,-0.228126600269772,-8.06247516729369,7.60622196675415,-0.352615072846581,-25.083112680733,24.3778825350398,6,-0.09,-0.709,0.013,-0.114,0.83,4
FISH:LC50:2.8:Mortality,TC_ZF_Padilla:AC50:6:TERATOSCORE,5,-3.76803870226597,5.65514905162541,8.21441389484141,24.968722493497,0.620881290035116,-3.76805404741771,-88.5637621924685,81.0276540976331,5.65517897702614,-127.742358097553,139.052716051605,5,-0.668,-0.39,0.134,-0.366,0.545,3
ALGAE:EC50:4:Growth,ALGAE:NOEC:4:Mortality/Growth,7,2.58185096907759,-0.709383278491904,1.32340213152449,1.44930577546218,0.617819789292823,2.58186476134401,-5.29411649049822,10.4578460131862,-0.709382467855748,-2.70565453093959,1.2868895952281,7,0.766,-0.816,0.219,0.468,0.29,5
